time,temperature_C,ghi_W_m2,dni_W_m2,dhi_W_m2,wind_speed_m_s,relative_humidity_percent
2020-01-15 23:00:00,-0.77,0.0,-0.0,0.0,0.9,99.4
2020-01-16 00:00:00,-0.93,0.0,-0.0,0.0,0.9,99.4
2020-01-16 01:00:00,-0.69,0.0,-0.0,0.0,0.69,99.4
2020-01-16 02:00:00,-0.19,0.0,-0.0,0.0,0.48,99.4
2020-01-16 03:00:00,-0.28,0.0,-0.0,0.0,0.48,95.6
2020-01-16 04:00:00,-0.98,0.0,-0.0,0.0,0.9,95.6
2020-01-16 05:00:00,-1.37,0.0,-0.0,0.0,1.1,99.4
2020-01-16 06:00:00,-1.77,0.0,-0.0,0.0,1.24,99.4
2020-01-16 07:00:00,-1.22,0.0,0.0,0.0,0.97,99.4
2020-01-16 08:00:00,-1.46,66.0,99.5,53.0,0.97,99.4
2020-01-16 09:00:00,-1.22,92.0,22.14,87.0,1.45,99.4
2020-01-16 10:00:00,-0.53,142.0,52.33,127.0,1.66,95.6
2020-01-16 11:00:00,0.0,229.0,288.03,140.0,1.79,92.0
2020-01-16 12:00:00,0.14,222.0,329.51,126.0,1.79,92.0
2020-01-16 13:00:00,0.31,166.0,272.48,102.0,2.0,88.45
2020-01-16 14:00:00,0.28,76.0,118.49,59.0,2.14,88.45
2020-01-16 15:00:00,-0.24,0.0,0.0,0.0,1.86,91.95
2020-01-16 16:00:00,-0.59,0.0,-0.0,0.0,2.14,88.45
2020-01-16 17:00:00,-0.85,0.0,-0.0,0.0,2.41,91.95
2020-01-16 18:00:00,-1.07,0.0,-0.0,0.0,2.69,88.4
2020-01-16 19:00:00,-1.06,0.0,-0.0,0.0,2.62,91.95
2020-01-16 20:00:00,-1.11,0.0,-0.0,0.0,2.83,91.95
2020-01-16 21:00:00,-1.54,0.0,-0.0,0.0,3.03,91.9
2020-01-16 22:00:00,-1.36,0.0,-0.0,0.0,3.17,91.9
2020-01-16 23:00:00,-1.71,0.0,-0.0,0.0,3.03,95.55
2020-01-17 00:00:00,-1.88,0.0,-0.0,0.0,2.97,91.85
2020-01-17 01:00:00,-2.05,0.0,-0.0,0.0,2.9,91.85
2020-01-17 02:00:00,-2.15,0.0,-0.0,0.0,2.83,91.85
2020-01-17 03:00:00,-2.22,0.0,-0.0,0.0,2.83,95.55
2020-01-17 04:00:00,-2.27,0.0,-0.0,0.0,2.83,95.55
2020-01-17 05:00:00,-2.23,0.0,-0.0,0.0,2.83,95.55
2020-01-17 06:00:00,-2.24,0.0,-0.0,0.0,2.9,95.55
2020-01-17 07:00:00,-1.73,0.0,0.0,0.0,2.83,91.85
2020-01-17 08:00:00,-1.85,28.0,0.0,28.0,2.62,91.85
2020-01-17 09:00:00,-1.18,108.0,52.52,96.0,2.41,88.35
2020-01-17 10:00:00,-0.12,182.0,162.29,135.0,2.21,81.8
2020-01-17 11:00:00,0.96,236.0,323.51,135.0,2.55,78.8
2020-01-17 12:00:00,1.66,65.0,0.0,65.0,2.48,82.0
2020-01-17 13:00:00,1.92,28.0,0.0,28.0,2.21,82.05
2020-01-17 14:00:00,1.9,68.0,67.99,58.0,2.07,82.05
2020-01-17 15:00:00,1.63,0.0,0.0,0.0,2.14,85.25
2020-01-17 16:00:00,1.53,0.0,-0.0,0.0,2.21,85.25
2020-01-17 17:00:00,1.54,0.0,-0.0,0.0,2.34,85.25
2020-01-17 18:00:00,1.57,0.0,-0.0,0.0,2.41,85.25
2020-01-17 19:00:00,1.86,0.0,-0.0,0.0,2.69,85.3
2020-01-17 20:00:00,1.9,0.0,-0.0,0.0,2.69,85.3
2020-01-17 21:00:00,2.04,0.0,-0.0,0.0,2.55,88.65
2020-01-17 22:00:00,2.12,0.0,-0.0,0.0,2.55,88.65
2020-01-17 23:00:00,1.93,0.0,-0.0,0.0,2.41,88.65
2020-01-18 00:00:00,1.72,0.0,-0.0,0.0,2.34,88.6
2020-01-18 01:00:00,1.96,0.0,-0.0,0.0,2.62,88.65
2020-01-18 02:00:00,2.23,0.0,-0.0,0.0,2.69,88.65
2020-01-18 03:00:00,2.15,0.0,-0.0,0.0,2.41,88.65
2020-01-18 04:00:00,1.77,0.0,-0.0,0.0,2.07,92.05
2020-01-18 05:00:00,1.34,0.0,-0.0,0.0,2.21,95.65
2020-01-18 06:00:00,1.01,0.0,-0.0,0.0,2.41,92.05
2020-01-18 07:00:00,0.93,0.0,0.0,0.0,2.48,92.05
2020-01-18 08:00:00,1.22,59.0,51.66,52.0,2.9,92.05
2020-01-18 09:00:00,1.83,97.0,25.94,91.0,3.31,92.05
2020-01-18 10:00:00,2.73,257.0,574.05,89.0,3.52,88.65
2020-01-18 11:00:00,3.31,263.0,462.75,117.0,3.79,88.7
2020-01-18 12:00:00,3.74,242.0,432.53,113.0,4.07,85.45
2020-01-18 13:00:00,3.83,209.0,574.25,70.0,4.07,85.45
2020-01-18 14:00:00,3.72,56.0,19.9,53.0,4.0,85.45
2020-01-18 15:00:00,3.26,6.0,0.0,6.0,3.93,88.7
2020-01-18 16:00:00,3.01,0.0,-0.0,0.0,3.93,85.4
2020-01-18 17:00:00,3.19,0.0,-0.0,0.0,4.14,85.4
2020-01-18 18:00:00,3.58,0.0,-0.0,0.0,4.76,82.25
2020-01-18 19:00:00,2.97,0.0,-0.0,0.0,4.21,85.4
2020-01-18 20:00:00,3.0,0.0,-0.0,0.0,4.34,85.4
2020-01-18 21:00:00,2.97,0.0,-0.0,0.0,4.69,85.4
2020-01-18 22:00:00,2.95,0.0,-0.0,0.0,5.24,85.4
2020-01-18 23:00:00,2.84,0.0,-0.0,0.0,5.38,88.65
2020-01-19 00:00:00,2.54,0.0,-0.0,0.0,5.38,88.65
2020-01-19 01:00:00,2.26,0.0,-0.0,0.0,5.31,88.65
2020-01-19 02:00:00,2.01,0.0,-0.0,0.0,4.97,85.3
2020-01-19 03:00:00,1.67,0.0,-0.0,0.0,4.55,85.25
2020-01-19 04:00:00,1.09,0.0,-0.0,0.0,4.14,85.2
2020-01-19 05:00:00,0.72,0.0,-0.0,0.0,3.59,88.5
2020-01-19 06:00:00,0.34,0.0,-0.0,0.0,2.97,85.15
2020-01-19 07:00:00,0.36,0.0,0.0,0.0,2.34,88.5
2020-01-19 08:00:00,0.16,102.0,405.52,46.0,2.21,88.45
2020-01-19 09:00:00,1.05,167.0,281.87,101.0,2.55,88.55
2020-01-19 10:00:00,2.27,281.0,720.02,68.0,3.31,85.3
2020-01-19 11:00:00,2.67,295.0,649.08,88.0,4.34,79.0
2020-01-19 12:00:00,2.86,192.0,162.34,143.0,4.62,79.0
2020-01-19 13:00:00,2.97,110.0,36.62,101.0,5.17,76.1
2020-01-19 14:00:00,2.7,41.0,0.0,41.0,5.1,79.0
2020-01-19 15:00:00,2.13,1.0,0.0,1.0,5.31,85.3
2020-01-19 16:00:00,2.19,0.0,-0.0,0.0,5.72,85.3
2020-01-19 17:00:00,2.54,0.0,-0.0,0.0,6.14,82.15
2020-01-19 18:00:00,2.7,0.0,-0.0,0.0,5.86,79.0
2020-01-19 19:00:00,2.93,0.0,-0.0,0.0,4.9,76.1
2020-01-19 20:00:00,3.08,0.0,-0.0,0.0,4.55,76.1
2020-01-19 21:00:00,2.65,0.0,-0.0,0.0,4.41,79.0
2020-01-19 22:00:00,2.75,0.0,-0.0,0.0,4.14,79.0
2020-01-19 23:00:00,3.05,0.0,-0.0,0.0,3.86,79.1
2020-01-20 00:00:00,2.83,0.0,-0.0,0.0,3.72,82.15
2020-01-20 01:00:00,2.65,0.0,-0.0,0.0,3.66,85.35
2020-01-20 02:00:00,2.61,0.0,-0.0,0.0,3.66,85.35
2020-01-20 03:00:00,2.79,0.0,-0.0,0.0,3.59,85.35
2020-01-20 04:00:00,2.81,0.0,-0.0,0.0,3.31,85.35
2020-01-20 05:00:00,2.77,0.0,-0.0,0.0,2.9,85.35
2020-01-20 06:00:00,2.79,0.0,-0.0,0.0,2.55,88.65
2020-01-20 07:00:00,2.97,0.0,0.0,0.0,2.34,88.7
2020-01-20 08:00:00,2.84,51.0,21.31,48.0,2.07,95.7
2020-01-20 09:00:00,2.97,73.0,0.0,73.0,1.86,92.15
2020-01-20 10:00:00,3.55,25.0,0.0,25.0,1.66,92.15
2020-01-20 11:00:00,4.79,210.0,179.89,152.0,1.52,92.25
2020-01-20 12:00:00,4.81,165.0,81.82,140.0,1.45,92.25
2020-01-20 13:00:00,4.78,123.0,60.1,108.0,1.31,92.25
2020-01-20 14:00:00,4.95,62.0,25.26,58.0,1.31,88.85
2020-01-20 15:00:00,3.84,10.0,0.0,10.0,1.38,95.7
2020-01-20 16:00:00,1.55,0.0,-0.0,0.0,1.86,95.65
2020-01-20 17:00:00,0.03,0.0,-0.0,0.0,1.93,95.6
2020-01-20 18:00:00,-0.2,0.0,-0.0,0.0,1.52,99.4
2020-01-20 19:00:00,-1.86,0.0,-0.0,0.0,1.72,99.4
2020-01-20 20:00:00,-1.73,0.0,-0.0,0.0,1.72,99.4
2020-01-20 21:00:00,-1.45,0.0,-0.0,0.0,1.59,99.4
2020-01-20 22:00:00,-1.29,0.0,-0.0,0.0,1.52,99.4
2020-01-20 23:00:00,-1.29,0.0,-0.0,0.0,1.38,99.4
2020-01-21 00:00:00,-1.4,0.0,-0.0,0.0,1.24,99.4
2020-01-21 01:00:00,-1.53,0.0,-0.0,0.0,1.17,95.6
2020-01-21 02:00:00,-1.61,0.0,-0.0,0.0,1.1,95.6
2020-01-21 03:00:00,-1.68,0.0,-0.0,0.0,1.03,99.4
2020-01-21 04:00:00,-1.43,0.0,-0.0,0.0,0.83,99.4
2020-01-21 05:00:00,-1.6,0.0,-0.0,0.0,0.83,95.6
2020-01-21 06:00:00,-1.12,0.0,-0.0,0.0,0.62,95.6
2020-01-21 07:00:00,0.08,0.0,0.0,0.0,0.55,95.6
2020-01-21 08:00:00,0.36,72.0,97.48,58.0,0.55,95.65
2020-01-21 09:00:00,0.43,63.0,0.0,63.0,0.97,99.4
2020-01-21 10:00:00,1.21,132.0,26.45,124.0,1.17,99.35
2020-01-21 11:00:00,1.36,102.0,0.0,102.0,1.31,95.65
2020-01-21 12:00:00,1.66,81.0,0.0,81.0,1.38,99.4
2020-01-21 13:00:00,1.54,77.0,0.0,77.0,1.45,99.4
2020-01-21 14:00:00,1.4,40.0,0.0,40.0,1.38,99.4
2020-01-21 15:00:00,1.14,9.0,0.0,9.0,1.38,99.35
2020-01-21 16:00:00,0.98,0.0,-0.0,0.0,1.59,99.35
2020-01-21 17:00:00,0.88,0.0,-0.0,0.0,1.66,99.35
2020-01-21 18:00:00,0.82,0.0,-0.0,0.0,1.86,100.0
2020-01-21 19:00:00,0.93,0.0,-0.0,0.0,1.79,95.65
2020-01-21 20:00:00,0.81,0.0,-0.0,0.0,1.79,99.4
2020-01-21 21:00:00,0.76,0.0,-0.0,0.0,1.86,99.4
2020-01-21 22:00:00,0.66,0.0,-0.0,0.0,1.93,95.65
2020-01-21 23:00:00,0.41,0.0,-0.0,0.0,2.07,95.65
2020-01-22 00:00:00,0.33,0.0,-0.0,0.0,2.07,99.4
2020-01-22 01:00:00,-0.07,0.0,-0.0,0.0,2.21,95.6
2020-01-22 02:00:00,-0.09,0.0,-0.0,0.0,2.28,95.6
2020-01-22 03:00:00,-0.23,0.0,-0.0,0.0,2.21,95.6
2020-01-22 04:00:00,-0.26,0.0,-0.0,0.0,2.14,95.6
2020-01-22 05:00:00,-0.07,0.0,-0.0,0.0,2.14,92.0
2020-01-22 06:00:00,-0.34,0.0,-0.0,0.0,2.0,95.6
2020-01-22 07:00:00,-0.89,0.0,0.0,0.0,1.59,95.6
2020-01-22 08:00:00,-1.32,113.0,470.81,44.0,1.45,95.6
2020-01-22 09:00:00,-0.54,170.0,254.64,108.0,1.31,91.95
2020-01-22 10:00:00,1.46,303.0,794.21,60.0,1.86,85.25
2020-01-22 11:00:00,2.75,329.0,806.7,63.0,2.0,79.0
2020-01-22 12:00:00,3.42,303.0,747.15,69.0,2.28,76.15
2020-01-22 13:00:00,2.83,242.0,722.49,56.0,2.55,82.15
2020-01-22 14:00:00,2.37,123.0,384.85,59.0,2.48,82.15
2020-01-22 15:00:00,1.29,22.0,239.32,11.0,2.76,88.55
2020-01-22 16:00:00,0.17,0.0,-0.0,0.0,3.1,92.0
2020-01-22 17:00:00,-0.15,0.0,-0.0,0.0,3.24,88.45
2020-01-22 18:00:00,-0.28,0.0,-0.0,0.0,3.45,91.95
2020-01-22 19:00:00,0.27,0.0,-0.0,0.0,3.45,88.45
2020-01-22 20:00:00,0.37,0.0,-0.0,0.0,3.72,85.15
2020-01-22 21:00:00,0.06,0.0,-0.0,0.0,3.86,88.45
2020-01-22 22:00:00,-0.23,0.0,-0.0,0.0,4.0,88.45
2020-01-22 23:00:00,-0.35,0.0,-0.0,0.0,4.0,88.45
2020-01-23 00:00:00,-0.38,0.0,-0.0,0.0,4.0,88.45
2020-01-23 01:00:00,-1.02,0.0,-0.0,0.0,4.07,88.4
2020-01-23 02:00:00,-0.88,0.0,-0.0,0.0,4.07,91.95
2020-01-23 03:00:00,-0.94,0.0,-0.0,0.0,4.0,91.95
2020-01-23 04:00:00,-1.05,0.0,-0.0,0.0,4.0,91.95
2020-01-23 05:00:00,-1.35,0.0,-0.0,0.0,4.21,91.9
2020-01-23 06:00:00,-1.49,0.0,-0.0,0.0,4.41,91.9
2020-01-23 07:00:00,-1.66,0.0,0.0,0.0,4.69,88.35
2020-01-23 08:00:00,-1.4,126.0,601.62,36.0,4.69,91.9
2020-01-23 09:00:00,-0.92,225.0,668.53,60.0,5.24,88.4
2020-01-23 10:00:00,-0.24,174.0,93.68,145.0,5.66,88.45
2020-01-23 11:00:00,0.52,179.0,71.96,155.0,5.72,85.15
2020-01-23 12:00:00,1.15,162.0,59.91,143.0,5.93,85.2
2020-01-23 13:00:00,1.7,55.0,0.0,55.0,5.86,85.25
2020-01-23 14:00:00,1.95,52.0,5.87,51.0,6.07,82.05
2020-01-23 15:00:00,2.07,14.0,20.01,13.0,5.79,82.05
2020-01-23 16:00:00,1.97,0.0,-0.0,0.0,5.72,85.3
2020-01-23 17:00:00,2.06,0.0,-0.0,0.0,5.93,88.65
2020-01-23 18:00:00,2.3,0.0,-0.0,0.0,5.79,88.65
2020-01-23 19:00:00,1.91,0.0,-0.0,0.0,5.24,85.3
2020-01-23 20:00:00,2.08,0.0,-0.0,0.0,4.41,85.3
2020-01-23 21:00:00,2.54,0.0,-0.0,0.0,3.79,85.35
2020-01-23 22:00:00,3.39,0.0,-0.0,0.0,3.93,82.25
2020-01-23 23:00:00,3.71,0.0,-0.0,0.0,4.48,82.25
2020-01-24 00:00:00,3.46,0.0,-0.0,0.0,4.69,79.15
2020-01-24 01:00:00,3.74,0.0,-0.0,0.0,4.76,82.25
2020-01-24 02:00:00,3.44,0.0,-0.0,0.0,4.9,82.25
2020-01-24 03:00:00,3.23,0.0,-0.0,0.0,4.97,85.4
2020-01-24 04:00:00,3.08,0.0,-0.0,0.0,4.97,85.4
2020-01-24 05:00:00,2.84,0.0,-0.0,0.0,4.9,85.35
2020-01-24 06:00:00,2.53,0.0,-0.0,0.0,4.76,82.15
2020-01-24 07:00:00,2.48,6.0,0.0,6.0,3.79,85.35
2020-01-24 08:00:00,2.52,59.0,26.19,55.0,3.45,85.35
2020-01-24 09:00:00,2.84,75.0,0.0,75.0,3.31,85.35
2020-01-24 10:00:00,3.35,137.0,25.54,129.0,3.72,82.2
2020-01-24 11:00:00,3.53,327.0,752.74,73.0,3.38,76.15
2020-01-24 12:00:00,3.94,312.0,769.0,65.0,3.45,70.6
2020-01-24 13:00:00,3.89,214.0,440.47,97.0,2.83,67.9
2020-01-24 14:00:00,3.73,143.0,555.84,46.0,2.0,70.5
2020-01-24 15:00:00,3.11,22.0,111.0,16.0,1.45,76.1
2020-01-24 16:00:00,2.12,0.0,-0.0,0.0,1.52,78.95
2020-01-24 17:00:00,1.09,0.0,-0.0,0.0,1.45,85.2
2020-01-24 18:00:00,0.78,0.0,-0.0,0.0,1.24,88.5
2020-01-24 19:00:00,0.59,0.0,-0.0,0.0,1.31,85.15
2020-01-24 20:00:00,-0.27,0.0,-0.0,0.0,1.45,88.45
2020-01-24 21:00:00,-0.85,0.0,-0.0,0.0,1.45,88.4
2020-01-24 22:00:00,-1.28,0.0,-0.0,0.0,1.52,88.35
2020-01-24 23:00:00,-1.34,0.0,-0.0,0.0,1.59,88.35
2020-01-25 00:00:00,-1.58,0.0,-0.0,0.0,1.72,88.35
2020-01-25 01:00:00,-1.69,0.0,-0.0,0.0,1.79,91.85
2020-01-25 02:00:00,-1.39,0.0,-0.0,0.0,1.72,88.35
2020-01-25 03:00:00,-1.05,0.0,-0.0,0.0,1.66,91.95
2020-01-25 04:00:00,-0.42,0.0,-0.0,0.0,1.52,91.95
2020-01-25 05:00:00,0.0,0.0,-0.0,0.0,1.38,95.6
2020-01-25 06:00:00,0.19,0.0,-0.0,0.0,1.24,95.6
2020-01-25 07:00:00,0.25,4.0,0.0,4.0,1.31,95.6
2020-01-25 08:00:00,0.95,45.0,0.0,45.0,1.1,95.65
2020-01-25 09:00:00,1.79,149.0,126.1,117.0,1.45,95.65
2020-01-25 10:00:00,2.33,170.0,72.55,147.0,1.45,92.1
2020-01-25 11:00:00,2.39,189.0,82.01,161.0,1.1,88.65
2020-01-25 12:00:00,2.84,183.0,92.21,153.0,0.76,88.65
2020-01-25 13:00:00,2.99,165.0,148.24,125.0,0.76,85.4
2020-01-25 14:00:00,2.97,118.0,251.79,73.0,0.97,85.4
2020-01-25 15:00:00,2.41,34.0,343.68,14.0,1.31,88.65
2020-01-25 16:00:00,1.31,0.0,-0.0,0.0,1.59,95.65
2020-01-25 17:00:00,0.59,0.0,-0.0,0.0,1.59,95.65
2020-01-25 18:00:00,-0.24,0.0,-0.0,0.0,1.66,99.4
2020-01-25 19:00:00,-0.68,0.0,-0.0,0.0,2.0,99.4
2020-01-25 20:00:00,-1.2,0.0,-0.0,0.0,2.0,99.4
2020-01-25 21:00:00,-1.72,0.0,-0.0,0.0,2.0,95.55
2020-01-25 22:00:00,-2.03,0.0,-0.0,0.0,1.93,95.55
2020-01-25 23:00:00,-2.11,0.0,-0.0,0.0,1.86,91.85
2020-01-26 00:00:00,-2.03,0.0,-0.0,0.0,1.79,91.85
2020-01-26 01:00:00,-2.36,0.0,-0.0,0.0,1.79,95.55
2020-01-26 02:00:00,-2.57,0.0,-0.0,0.0,1.86,95.55
2020-01-26 03:00:00,-2.4,0.0,-0.0,0.0,1.79,95.55
2020-01-26 04:00:00,-2.41,0.0,-0.0,0.0,1.86,95.55
2020-01-26 05:00:00,-2.36,0.0,-0.0,0.0,1.93,95.55
2020-01-26 06:00:00,-2.6,0.0,-0.0,0.0,1.93,95.55
2020-01-26 07:00:00,-2.9,7.0,0.0,7.0,1.93,91.85
2020-01-26 08:00:00,-2.05,124.0,464.32,50.0,1.66,91.85
2020-01-26 09:00:00,0.46,195.0,345.75,106.0,1.59,85.15
2020-01-26 10:00:00,1.94,317.0,788.42,64.0,2.0,78.95
2020-01-26 11:00:00,2.79,335.0,746.75,77.0,2.14,76.0
2020-01-26 12:00:00,3.14,309.0,676.7,86.0,2.28,76.1
2020-01-26 13:00:00,3.29,255.0,700.44,63.0,2.34,76.1
2020-01-26 14:00:00,2.96,127.0,306.02,71.0,1.93,79.1
2020-01-26 15:00:00,2.17,30.0,176.3,19.0,1.93,85.3
2020-01-26 16:00:00,1.17,0.0,-0.0,0.0,1.93,92.05
2020-01-26 17:00:00,0.47,0.0,-0.0,0.0,1.79,92.0
2020-01-26 18:00:00,-0.36,0.0,-0.0,0.0,1.79,95.6
2020-01-26 19:00:00,-0.86,0.0,-0.0,0.0,1.45,95.6
2020-01-26 20:00:00,-1.47,0.0,-0.0,0.0,1.45,95.6
2020-01-26 21:00:00,-1.5,0.0,-0.0,0.0,1.38,95.6
2020-01-26 22:00:00,-1.58,0.0,-0.0,0.0,1.31,95.6
2020-01-26 23:00:00,-1.26,0.0,-0.0,0.0,1.17,95.6
2020-01-27 00:00:00,-1.07,0.0,-0.0,0.0,1.03,91.95
2020-01-27 01:00:00,-1.0,0.0,-0.0,0.0,0.97,91.95
2020-01-27 02:00:00,-0.94,0.0,-0.0,0.0,0.9,91.95
2020-01-27 03:00:00,-0.92,0.0,-0.0,0.0,0.83,95.6
2020-01-27 04:00:00,-1.02,0.0,-0.0,0.0,0.9,95.6
2020-01-27 05:00:00,-0.93,0.0,-0.0,0.0,0.9,95.6
2020-01-27 06:00:00,-0.89,0.0,-0.0,0.0,0.97,95.6
2020-01-27 07:00:00,-1.24,8.0,0.0,8.0,0.69,95.6
2020-01-27 08:00:00,-1.05,88.0,116.68,69.0,0.69,91.95
2020-01-27 09:00:00,-0.01,61.0,0.0,61.0,0.9,88.45
2020-01-27 10:00:00,0.82,134.0,15.39,129.0,1.1,88.5
2020-01-27 11:00:00,1.34,170.0,42.9,155.0,1.59,88.55
2020-01-27 12:00:00,1.54,110.0,3.0,109.0,2.14,85.25
2020-01-27 13:00:00,1.37,77.0,0.0,77.0,2.28,85.25
2020-01-27 14:00:00,1.27,49.0,0.0,49.0,2.21,92.05
2020-01-27 15:00:00,0.89,15.0,0.0,15.0,1.93,92.05
2020-01-27 16:00:00,0.35,0.0,-0.0,0.0,1.72,95.65
2020-01-27 17:00:00,0.0,0.0,-0.0,0.0,2.07,95.6
2020-01-27 18:00:00,-0.3,0.0,-0.0,0.0,2.28,99.4
2020-01-27 19:00:00,-0.78,0.0,-0.0,0.0,2.62,99.4
2020-01-27 20:00:00,-1.13,0.0,-0.0,0.0,2.76,91.95
2020-01-27 21:00:00,-1.35,0.0,-0.0,0.0,2.41,95.6
2020-01-27 22:00:00,-1.49,0.0,-0.0,0.0,2.0,91.9
2020-01-27 23:00:00,-1.56,0.0,-0.0,0.0,2.07,91.9
2020-01-28 00:00:00,-1.68,0.0,-0.0,0.0,2.14,95.55
2020-01-28 01:00:00,-1.87,0.0,-0.0,0.0,2.14,91.85
2020-01-28 02:00:00,-1.92,0.0,-0.0,0.0,1.93,91.85
2020-01-28 03:00:00,-1.91,0.0,-0.0,0.0,1.86,91.85
2020-01-28 04:00:00,-1.93,0.0,-0.0,0.0,1.86,91.85
2020-01-28 05:00:00,-1.89,0.0,-0.0,0.0,1.79,91.85
2020-01-28 06:00:00,-1.9,0.0,-0.0,0.0,1.66,91.85
2020-01-28 07:00:00,-1.71,10.0,0.0,10.0,1.79,95.55
2020-01-28 08:00:00,-1.46,66.0,24.04,62.0,1.86,91.9
2020-01-28 09:00:00,-1.11,151.0,105.67,123.0,2.14,88.4
2020-01-28 10:00:00,-0.55,274.0,434.74,131.0,2.34,88.45
2020-01-28 11:00:00,0.07,69.0,0.0,69.0,2.48,85.1
2020-01-28 12:00:00,0.49,126.0,5.91,124.0,2.48,78.75
2020-01-28 13:00:00,0.72,176.0,152.0,133.0,2.41,78.75
2020-01-28 14:00:00,0.72,109.0,130.39,84.0,2.28,75.7
2020-01-28 15:00:00,0.52,42.0,310.04,20.0,2.14,75.7
2020-01-28 16:00:00,-0.49,0.0,-0.0,0.0,1.86,81.75
2020-01-28 17:00:00,-1.5,0.0,-0.0,0.0,1.79,88.35
2020-01-28 18:00:00,-2.45,0.0,-0.0,0.0,1.45,95.55
2020-01-28 19:00:00,-3.38,0.0,-0.0,0.0,1.86,95.55
2020-01-28 20:00:00,-3.29,0.0,-0.0,0.0,2.0,99.4
2020-01-28 21:00:00,-2.96,0.0,-0.0,0.0,2.21,95.55
2020-01-28 22:00:00,-2.65,0.0,-0.0,0.0,2.48,95.55
2020-01-28 23:00:00,-2.52,0.0,-0.0,0.0,2.41,95.55
2020-01-29 00:00:00,-2.61,0.0,-0.0,0.0,2.48,95.55
2020-01-29 01:00:00,-2.8,0.0,-0.0,0.0,2.21,91.85
2020-01-29 02:00:00,-2.73,0.0,-0.0,0.0,1.86,95.55
2020-01-29 03:00:00,-2.56,0.0,-0.0,0.0,1.79,95.55
2020-01-29 04:00:00,-2.43,0.0,-0.0,0.0,1.93,95.55
2020-01-29 05:00:00,-2.28,0.0,-0.0,0.0,2.07,95.55
2020-01-29 06:00:00,-2.17,0.0,-0.0,0.0,2.0,95.55
2020-01-29 07:00:00,-2.07,5.0,0.0,5.0,2.48,95.55
2020-01-29 08:00:00,-1.84,69.0,29.4,64.0,3.31,91.85
2020-01-29 09:00:00,-1.65,59.0,0.0,59.0,3.66,84.95
2020-01-29 10:00:00,-1.24,61.0,0.0,61.0,3.17,84.95
2020-01-29 11:00:00,-0.58,65.0,0.0,65.0,2.97,78.6
2020-01-29 12:00:00,-0.33,56.0,0.0,56.0,2.76,78.6
2020-01-29 13:00:00,-0.26,48.0,0.0,48.0,2.62,78.6
2020-01-29 14:00:00,-0.33,33.0,0.0,33.0,2.55,81.75
2020-01-29 15:00:00,-0.71,16.0,0.0,16.0,2.14,85.0
2020-01-29 16:00:00,-1.22,0.0,-0.0,0.0,2.0,88.35
2020-01-29 17:00:00,-1.5,0.0,-0.0,0.0,2.07,88.35
2020-01-29 18:00:00,-1.69,0.0,-0.0,0.0,2.07,91.85
2020-01-29 19:00:00,-2.23,0.0,-0.0,0.0,2.83,91.85
2020-01-29 20:00:00,-2.27,0.0,-0.0,0.0,2.55,91.85
2020-01-29 21:00:00,-2.37,0.0,-0.0,0.0,2.28,91.85
2020-01-29 22:00:00,-2.53,0.0,-0.0,0.0,2.21,91.85
2020-01-29 23:00:00,-2.62,0.0,-0.0,0.0,1.86,88.25
2020-01-30 00:00:00,-2.69,0.0,-0.0,0.0,2.21,88.25
2020-01-30 01:00:00,-2.84,0.0,-0.0,0.0,2.14,88.25
2020-01-30 02:00:00,-3.02,0.0,-0.0,0.0,1.86,88.25
2020-01-30 03:00:00,-3.01,0.0,-0.0,0.0,2.0,84.85
2020-01-30 04:00:00,-3.12,0.0,-0.0,0.0,2.14,88.25
2020-01-30 05:00:00,-3.3,0.0,-0.0,0.0,2.28,88.25
2020-01-30 06:00:00,-3.14,0.0,-0.0,0.0,2.41,84.85
2020-01-30 07:00:00,-3.02,6.0,0.0,6.0,2.69,84.85
2020-01-30 08:00:00,-2.9,71.0,28.76,66.0,2.62,81.5
2020-01-30 09:00:00,-2.71,44.0,0.0,44.0,2.48,81.5
2020-01-30 10:00:00,-2.3,77.0,0.0,77.0,2.48,81.5
2020-01-30 11:00:00,-2.08,88.0,0.0,88.0,2.41,75.3
2020-01-30 12:00:00,-1.72,199.0,95.06,166.0,2.34,78.35
2020-01-30 13:00:00,-1.53,56.0,0.0,56.0,2.28,75.35
2020-01-30 14:00:00,-1.55,44.0,0.0,44.0,2.21,75.35
2020-01-30 15:00:00,-1.62,20.0,0.0,20.0,2.14,78.45
2020-01-30 16:00:00,-1.86,0.0,-0.0,0.0,1.93,81.55
2020-01-30 17:00:00,-2.03,0.0,-0.0,0.0,1.72,84.85
2020-01-30 18:00:00,-2.28,0.0,-0.0,0.0,1.52,88.25
2020-01-30 19:00:00,-2.33,0.0,-0.0,0.0,2.28,88.25
2020-01-30 20:00:00,-2.32,0.0,-0.0,0.0,2.0,91.85
2020-01-30 21:00:00,-2.24,0.0,-0.0,0.0,1.24,95.55
2020-01-30 22:00:00,-2.16,0.0,-0.0,0.0,0.97,91.85
2020-01-30 23:00:00,-2.04,0.0,-0.0,0.0,1.03,91.85
2020-01-31 00:00:00,-1.91,0.0,-0.0,0.0,1.38,95.55
2020-01-31 01:00:00,-1.13,0.0,-0.0,0.0,1.59,95.6
2020-01-31 02:00:00,-0.91,0.0,-0.0,0.0,1.79,95.6
2020-01-31 03:00:00,-0.79,0.0,-0.0,0.0,1.93,95.6
